id_cliente;Nombre;Apellido;Direccion;Telefono;Tarjeta;Edad;Salario;Genero;id_pais
13866;Susanna;Boudreaux;3794 Shady Pines Drive;3130143092;3656920000000000;35;80000;F;1
13867;James;Rolfe;67 Lee Avenue;9926676854;4204620000000000;25;100000;M;4
13868;Allen;Lopez;3546 Crestview Terrace;1022311817;7397790000000000;68;80000;M;4
13869;Maria;Castiglione;518 Joseph Street;7586578733;2846280000000000;83;60000;F;8
13870;Nathan;Theus;4060 Prospect Valley Road;2563443772;7764620000000000;37;80000;M;3
13871;Barbara;Didomenico;1643 Rosewood Lane;3956406209;4536320000000000;27;20000;F;10
13872;Florence;Wiegand;1599 Martha Ellen Drive;2826890710;5298910000000000;66;40000;F;10
13873;Blanche;Smith;790 Poplar Avenue;3275303021;7109100000000000;88;100000;F;10
13874;Donna;Gee;2451 Lucy Lane;5653601133;9632110000000000;78;20000;F;9
13875;James;Brown;4492 Point Street;4761442088;9886710000000000;18;60000;M;6
13876;Mary;Jenkins;2686 Sunrise Road;9589869928;4459710000000000;84;80000;F;6
13877;Hilda;Cole;3852 Frosty Lane;8156635941;1164960000000000;75;20000;F;5
13878;Deanna;Lynch;3108 Coventry Court;9313693456;1694820000000000;36;60000;F;6
13879;Francisco;Horner;2008 Keyser Ridge Road;2017039331;6870830000000000;25;100000;M;9
13880;Eddie;Jenner;2249 Lena Lane;1153886172;5765950000000000;42;40000;M;6
13881;Hattie;Owens;3364 Walt Nuzum Farm Road;7323431658;1084560000000000;37;100000;F;4
13882;Scott;Bennett;4787 Calico Drive;8473743995;7700390000000000;68;60000;M;2
13883;Terrance;Mitchell;4785 James Street;2621967929;3725290000000000;83;100000;M;9
13884;Richard;Johnson;3221 Tully Street;7776613988;6215450000000000;57;80000;M;3
13885;Mike;Little;2468 Davis Street;8185404531;8944120000000000;65;100000;M;9
13886;Vaughn;Green;956 Birch Street;8043141670;8293110000000000;65;80000;M;6
13887;Kellie;Hernandez;4540 Linda Street;2172108320;4188560000000000;89;80000;F;5
13888;Amy;Marshall;76 Oakridge Farm Lane;3777865351;3866220000000000;25;40000;F;1
13889;Lola;Jones;4514 Corbin Branch Road;1000596158;5229340000000000;78;20000;F;7
13890;Bertram;Brown;1167 Timbercrest Road;6972614925;6849580000000000;70;60000;M;3
13891;Monica;Maxie;973 Green Gate Lane;2815192863;8933580000000000;45;60000;F;1
13892;Angela;Smith;360 Yorkie Lane;2177605402;2228380000000000;58;20000;F;9
13893;Robert;Friedman;1232 Crummit Lane;8261099910;5120910000000000;55;100000;M;3
13894;Kelley;Greene;846 Badger Pond Lane;9740835514;6566500000000000;59;80000;F;5
13895;Edward;Gallegos;331 Southern Avenue;3232480016;1282030000000000;69;80000;M;4
13896;Carol;Thompson;1438 Nickel Road;3537692800;3389580000000000;81;80000;F;4
13897;James;Ebert;114 Berkley Street;6822499226;9962360000000000;72;40000;M;8
13898;Elmer;Johnson;196 Quincy Street;8449239417;2593060000000000;59;100000;M;4
13899;Felicia;Bullion;1465 Bassell Avenue;1871742639;3635460000000000;29;80000;F;9
13900;Rob;Hale;3431 Cerullo Road;8141845775;8874990000000000;65;60000;M;1
13901;James;Kemper;1153 Hardesty Street;6130124180;2692270000000000;60;20000;M;1
13902;Pauline;Battle;373 Fincham Road;6313203888;1909950000000000;27;60000;F;3
13903;Lucile;King;709 Ferguson Street;2295312816;1255120000000000;50;100000;F;5
13904;Susan;Bone;4550 Post Farm Road;1145446153;6197760000000000;49;20000;F;3
13905;Kimberly;Hardman;3558 Lakeland Park Drive;4534057186;9427010000000000;18;100000;F;3
13906;Carolyn;Foss;3916 Norma Lane;6974631116;3745350000000000;28;60000;F;7
13907;James;Peters;2499 Wilson Street;8266800028;9276000000000000;41;100000;M;1
13908;Artie;Powers;2615 Mandan Road;9384105629;9804160000000000;79;40000;F;10
13909;Lena;Moore;4619 Stockert Hollow Road;4434065301;6670930000000000;18;40000;F;8
13910;Patrick;Lewis;833 Patton Lane;1627535316;3118330000000000;52;40000;M;2
13911;Theresa;Guthrie;3044 Cabell Avenue;4088372858;7743100000000000;25;100000;F;2
13912;Donna;Madden;2203 Still Pastures Drive;5054428274;9337910000000000;84;100000;F;8
13913;Barbara;McLaughlin;619 Barnes Street;3099621779;9590790000000000;84;60000;F;7
13914;Jackie;Vincent;216 Whaley Lane;3059167877;2573010000000000;64;80000;F;10
13915;Robert;Cox;3736 Stoney Lane;1162319993;8284260000000000;52;80000;M;6
13916;William;Gilchrist;3445 Hiddenview Drive;7122282066;7130360000000000;49;80000;M;10
13917;Sarah;Cardoza;3315 Renwick Drive;9885823944;1166720000000000;63;40000;F;6
13918;Wendi;Benitez;2204 Irving Road;8846363676;2331590000000000;46;80000;F;3
13919;Elizabeth;Cook;2227 Leo Street;8362336956;9800720000000000;72;40000;F;7
13920;Mark;Barlow;3241 Virginia Street;5382262218;1422560000000000;46;20000;M;9
13921;John;Santiago;1583 Big Indian;4840193195;7429490000000000;81;40000;M;3
13922;Patrick;Wade;1511 Airplane Avenue;4772975465;7724470000000000;90;20000;M;3
13923;Paul;Nilson;3475 Steve Hunt Road;5253887273;4696430000000000;54;80000;M;2
13924;Harriet;Davis;2116 John Calvin Drive;1653324743;6810060000000000;41;20000;F;3
13925;Mildred;Andrade;1378 New York Avenue;7377069853;1398930000000000;26;60000;F;7
13926;Dina;Roberts;2657 Creekside Lane;2932472565;4257180000000000;82;60000;F;3
13927;Jerald;Barks;1771 Gambler Lane;4445305752;5490660000000000;23;20000;M;7
13928;Lindsey;Gonzalez;1648 Big Indian;4229211014;9701120000000000;26;100000;F;8
13929;William;Collins;2960 School House Road;5471728846;9870480000000000;84;100000;M;1
13930;Emily;Blake;4251 Martha Ellen Drive;2975857560;2641040000000000;29;40000;F;9
13931;Marion;Law;1992 Par Drive;1788154290;8903140000000000;35;40000;F;5
13932;Lucille;McBride;2648 Sharon Lane;9390989200;3731370000000000;66;20000;F;6
13933;Alvin;Moody;4707 Elk Avenue;8824940374;9084380000000000;21;20000;M;2
13934;Wanda;Padilla;2894 Chatham Way;8265865777;5450360000000000;54;100000;F;3
13935;Julio;Schaefer;2408 Granville Lane;2204257440;7880290000000000;69;60000;F;2
13936;Janet;Lee;310 Elsie Drive;1157877207;9180080000000000;50;80000;F;1
13937;Marcia;Fish;4294 Pike Street;8775522592;2657440000000000;83;20000;F;3
13938;Roger;Rubinstein;4661 Maple Court;3422376671;4183610000000000;50;40000;M;7
13939;George;Roy;491 Boundary Street;4749710801;1788980000000000;41;60000;M;3
13940;John;Moore;4322 Freshour Circle;6738280059;7333060000000000;34;20000;M;3
13941;Freda;Phifer;1542 Scenicview Drive;9411382911;9573350000000000;21;60000;F;4
13942;Richard;Austin;1441 Hanover Street;6716447271;6479660000000000;29;80000;M;2
13943;Dayna;McCoy;1384 Ashcraft Court;1927459802;4061250000000000;90;20000;F;4
13944;Willie;Page;3639 Boring Lane;1417826394;5905240000000000;67;80000;M;5
13945;Donovan;Ries;3051 Seth Street;8558795955;8193040000000000;61;40000;M;6
13946;James;Howell;1567 Hardesty Street;7702767066;3144210000000000;57;100000;M;9
13947;Zachary;Ohara;2855 Mount Tabor;3400267315;5255060000000000;45;80000;M;3
13948;James;Morrell;2982 Hannah Street;2178965538;5994820000000000;32;60000;M;7
13949;Joshua;Reiter;1439 B Street;4079570162;6393360000000000;22;100000;M;9
13950;Lynn;Bemis;2813 Fidler Drive;7049876542;7321150000000000;55;40000;F;4
13951;Maurice;Goudreau;4281 Davis Street;4539092598;8999430000000000;28;60000;M;4
13952;Robert;Sandy;2307 Webster Street;6899863010;5648050000000000;23;80000;M;2
13953;Donna;Price;4579 Austin Avenue;3684825354;3337650000000000;90;20000;F;10
13954;Susan;McCullough;2640 Grim Avenue;1426089634;8056280000000000;86;40000;F;5
13955;Genevieve;Chandler;4513 Spinnaker Lane;6954852356;4597990000000000;67;80000;F;1
13956;Terri;Woods;3581 Elk City Road;5487649487;4787330000000000;31;80000;F;2
13957;Cynthia;Riveria;4643 Boone Street;1764598996;6625900000000000;40;100000;F;1
13958;Craig;Rice;2613 Owagner Lane;5962823203;8831760000000000;79;40000;M;10
13959;Blanche;Sanders;4621 Seneca Drive;7129907260;7475080000000000;24;40000;F;10
13960;Donald;Rucker;1140 College Street;1137801648;1184860000000000;39;20000;M;4
13961;Hector;Woodruff;266 Goldcliff Circle;9048648483;6813320000000000;71;100000;M;5
13962;John;Winters;1998 Drainer Avenue;8136678521;4366430000000000;35;20000;M;6
13963;John;Cusumano;3963 Seltice Way;8553864520;4241380000000000;50;20000;M;5
13964;Mary;Melendez;3051 Heavner Avenue;6202890692;7934030000000000;85;60000;F;2
13965;Larry;Watts;3806 White River Way;4626582555;1045150000000000;58;20000;M;4
13966;Edward;Gregory;2033 Straford Park;6269936211;8040860000000000;84;40000;M;3
13967;Charlene;Jenkins;4884 Armory Road;4918946732;8678900000000000;32;100000;F;7
13968;William;Warren;3191 Williams Lane;7832045337;8311240000000000;69;60000;M;10
13969;Loren;Harris;2659 Ashcraft Court;4155235086;2680590000000000;65;80000;M;6
13970;Sean;Stafford;3132 Wolf Pen Road;7621037563;3114440000000000;82;60000;M;7
13971;William;Kamps;2388 Boone Street;5799129839;4555980000000000;76;20000;M;7
13972;Steven;Hubbard;827 Bailey Drive;9972534799;1322280000000000;34;20000;M;2
13973;Darcey;Thompson;4395 Oakwood Circle;1923882653;1212340000000000;21;60000;F;10
13974;Francisco;Lee;4360 Doe Meadow Drive;5627756800;6484440000000000;30;40000;M;1
13975;Juana;Freeman;2720 Masonic Drive;8179185742;9218190000000000;37;40000;F;7
13976;John;Jensen;4039 Aaron Smith Drive;2610414972;3475670000000000;53;100000;M;4
13977;Sebastian;Dempsey;1812 Marion Street;2009003671;3180770000000000;23;100000;M;4
13978;Angela;Sisson;2247 Wayside Lane;2572851343;6545030000000000;58;40000;F;3
13979;Michael;Crisp;4708 Happy Hollow Road;5106864597;7829690000000000;19;40000;M;4
13980;Maria;Messina;2488 Hewes Avenue;7402710217;5224190000000000;81;60000;F;9
13981;Marcia;Tilman;205 Southern Avenue;3483398934;2436140000000000;66;20000;F;9
13982;Leonard;Keith;550 Deans Lane;2571011457;4625020000000000;49;40000;M;10
13983;Joseph;Carlson;2443 Crim Lane;3693974667;7613660000000000;24;100000;M;4
13984;William;Walter;3700 Locust Court;5754990214;7567130000000000;62;20000;M;9
13985;Stephen;Lim;2473 Thompson Drive;1509145716;4182030000000000;56;60000;M;8
13986;Michael;Bollinger;2066 Payne Street;7020247776;9470120000000000;49;20000;M;5
13987;Angie;Bailey;2931 State Street;2072057942;7921140000000000;87;60000;F;7
13988;Angel;Meredith;1041 Indiana Avenue;3610762887;9943180000000000;60;60000;F;2
13989;Arron;Mark;1192 School House Road;5203089226;7103080000000000;29;80000;M;6
13990;Jack;Emerson;3081 Oak Way;8312751968;1832090000000000;71;100000;M;1
13991;Christopher;Abram;2696 Camden Street;7533146594;3905150000000000;35;40000;M;6
13992;Truman;Jones;1821 Pretty View Lane;4337205600;7853730000000000;21;80000;M;7
13993;Clifford;Jenkins;1145 Jadewood Farms;6111596863;8158890000000000;49;60000;M;8
13994;Tasia;Sargent;3703 Davis Court;4927923415;1755180000000000;64;80000;F;8
13995;Mary;Marsh;2854 Granville Lane;8043950494;4415230000000000;25;40000;F;3
13996;Lawanda;Kroeker;2319 Perry Street;9894424326;9542710000000000;35;40000;F;7
13997;James;Lipscomb;238 Pin Oak Drive;6416291771;1041290000000000;45;20000;M;7
13998;Brigitte;Mele;743 Sugar Camp Road;2204004722;8334070000000000;84;100000;F;1
13999;Kendall;Acree;1572 Straford Park;1948616304;9038590000000000;81;80000;F;4
14000;Donald;Williams;1365 Capitol Avenue;4538349106;8545170000000000;55;20000;M;10
14001;Jorge;Byerly;1252 Hillside Drive;6341127964;2779880000000000;41;80000;M;6
14002;Javier;Simonton;4783 Bruce Street;4678100033;6279080000000000;43;40000;M;8
14003;Carol;Goodwin;2765 Hartland Avenue;9147702939;2729030000000000;53;20000;F;4
14004;Leroy;Sherrill;2271 Wetzel Lane;3945656883;2525490000000000;30;60000;M;2
14005;Nick;Lawson;120 Village View Drive;2220026973;2904050000000000;63;80000;M;1
14006;Esther;Hardy;1264 Lightning Point Drive;1283050948;7287110000000000;45;80000;F;6
14007;Ruth;Humphrey;4609 Milford Street;6443385272;4461750000000000;30;20000;F;5
14008;Loren;Jones;1289 Randolph Street;2697283889;8194900000000000;89;20000;M;7
14009;Ronald;Bassett;325 Timberbrook Lane;7449184018;6246080000000000;71;80000;M;4
14010;Lorenzo;Gray;3095 Hood Avenue;6734091743;7293930000000000;41;100000;M;2
14011;Joshua;Wilson;3477 Lowes Alley;3907044183;3960550000000000;31;40000;M;1
14012;Constance;Savage;3273 Kessla Way;4633283447;6155060000000000;87;80000;F;8
14013;Veronica;Degroat;1725 Church Street;7004499098;9035750000000000;68;20000;F;10
14014;Bobbie;Dry;2719 Farnum Road;6227520801;5030600000000000;51;60000;F;8
14015;Mandi;Clemons;1341 Henery Street;6449104890;5439640000000000;83;40000;F;5
14016;Betty;Burton;2180 Preston Street;4911937760;7845220000000000;26;20000;F;5
14017;Richard;Witcher;2220 Rollins Road;3785089806;5566730000000000;64;60000;M;8
14018;Adam;Woods;3831 Grove Street;5426234981;5463610000000000;87;80000;M;4
14019;Henry;Sullivan;2944 Illinois Avenue;2347128535;7512570000000000;50;40000;M;7
14020;Christian;Ballenger;4961 Union Street;5095866509;5449040000000000;77;100000;M;3
14021;Beverly;Partridge;1739 Fairfax Drive;6358263244;1069160000000000;88;60000;F;2
14022;Maria;Smith;4264 Carriage Lane;2497103916;9941170000000000;60;60000;F;3
14023;Gloria;Gutman;1182 Hawks Nest Lane;6521059006;8802020000000000;39;100000;F;4
14024;Afton;Barajas;3959 Middleville Road;8445010563;4366330000000000;33;60000;F;4
14025;Mary;McKinney;3839 Emily Renzelli Boulevard;6803861511;8238420000000000;42;80000;F;3
14026;Nicholas;Pugh;2512 Alpha Avenue;1145924303;7514390000000000;53;80000;M;2
14027;Ethan;Fulton;1064 Whiteman Street;6253881698;2882090000000000;78;80000;M;10
14028;Nora;Richmond;4422 Lynn Ogden Lane;7958909812;2942110000000000;83;20000;F;3
14029;Steven;Rogers;4133 Commerce Boulevard;6087896420;5448060000000000;67;20000;M;6
14030;Ashley;Chapman;3727 Melrose Street;4475344372;9736580000000000;25;20000;F;7
14031;Raymundo;Stockman;245 Brighton Circle Road;3055536648;4937130000000000;60;40000;M;1
14032;Johnnie;Huber;598 Thorn Street;4072599771;5565300000000000;80;80000;F;10
14033;Rita;Lewis;2600 Mapleview Drive;5002466538;5693630000000000;34;80000;F;2
14034;Darren;Rice;330 Woodland Avenue;9018822247;1872440000000000;72;20000;M;2
14035;Vera;Alexander;998 Duke Lane;2371878447;3639230000000000;42;40000;F;10
14036;Olga;Smith;4060 Buffalo Creek Road;1383504990;5198750000000000;67;100000;F;5
14037;Ann;Ison;24 Hudson Street;8486495468;8107470000000000;61;20000;F;6
14038;Julia;Heck;2460 Bryan Street;5503398685;9683920000000000;88;80000;F;10
14039;John;Backlund;3565 Webster Street;4088438488;9801710000000000;68;60000;M;7
14040;Susie;Curry;3683 Wiseman Street;3616114267;2199910000000000;60;60000;F;7
14041;Katie;Alvarez;2441 Ferrell Street;7280898830;8663960000000000;45;20000;F;10
14042;Charles;Strauss;3735 Edgewood Avenue;1069359791;2056820000000000;28;20000;M;7
14043;Michael;Desimone;4574 Norma Avenue;9956788401;9499340000000000;19;60000;M;7
14044;Helen;Hamilton;2095 Swick Hill Street;2593258595;5397290000000000;90;80000;F;9
14045;Tanisha;Leavell;3537 Bryan Street;8542174309;4145890000000000;26;40000;F;1
14046;Roy;Smith;551 New Street;5584390002;2217600000000000;46;100000;M;9
14047;Bradley;Marlowe;2835 Winifred Way;9270958943;8025600000000000;63;60000;M;7
14048;Sandra;Johnson;3318 Dovetail Drive;2530599766;6836220000000000;28;40000;F;1
14049;Mary;Nelson;3176 Short Street;8975742986;2679670000000000;48;80000;F;5
14050;John;White;2238 Short Street;5817027768;5426270000000000;38;60000;M;9
14051;Richard;Harward;3529 Abia Martin Drive;6930447133;4815720000000000;79;100000;M;5
14052;Thomas;Adams;4766 Bastin Drive;6618496531;1034180000000000;83;20000;M;2
14053;Mike;Wolf;4687 Hickory Lane;1054668981;8427170000000000;90;100000;M;5
14054;Thelma;Demar;2645 Fort Street;7942148806;2243230000000000;25;60000;F;7
14055;Kimberly;Kinnard;4677 Marshall Street;2426217981;1440820000000000;53;100000;F;1
14056;Leticia;Konopka;3261 Nutters Barn Lane;1204324010;9035140000000000;80;100000;F;2
14057;Giselle;Vang;3355 Brooke Street;1547067449;1958490000000000;89;80000;F;3
14058;Reynalda;Benjamin;3200 Deercove Drive;7603940551;1787230000000000;81;20000;F;10
14059;Herbert;Gagnon;4542 Worthington Drive;5651091553;7209100000000000;74;20000;M;6
14060;Dora;Underwood;3285 Terra Street;7347167070;5781930000000000;69;60000;F;3
14061;Bertha;Smith;450 Stiles Street;6241400185;8791200000000000;43;40000;F;8
14062;Ronald;Putney;4748 Modoc Alley;7253818770;1575430000000000;42;100000;M;8
14063;Daniel;Worthy;3301 Farnum Road;1926119645;2259930000000000;22;100000;M;3
14064;Christopher;Gunn;2121 Melm Street;9985791433;7200700000000000;62;20000;M;3
14065;Darius;Becker;3463 Rainy Day Drive;2521384563;5516180000000000;55;100000;M;8
14066;Robin;Ford;3246 Henry Ford Avenue;4645539470;1690280000000000;20;60000;F;10
14067;Kimberly;Monson;1035 Forest Drive;9120849467;5809460000000000;90;60000;F;4
14068;Basilia;Lanier;540 Nuzum Court;4727033252;2158860000000000;61;20000;F;4
14069;Homer;Williams;4707 Lowndes Hill Park Road;3533216411;1729190000000000;36;60000;M;4
14070;Donna;Thompson;4620 Camel Back Road;9112476344;1213560000000000;52;60000;F;7
14071;Mark;Enriquez;4202 Bicetown Road;6858574225;4099400000000000;74;100000;M;7
14072;Bertha;Morrissey;4713 Frum Street;6245178475;3248850000000000;34;20000;F;6
14073;Margaret;Locher;1508 Counts Lane;2127318581;2064690000000000;40;40000;F;9
14074;Katherine;Myers;719 Pringle Drive;2145002716;5565940000000000;76;100000;F;1
14075;Angela;Depaz;2943 Filbert Street;8808813814;1319910000000000;79;60000;F;2
14076;Judith;Mansfield;4184 Denver Avenue;9916580923;1580140000000000;66;100000;F;9
14077;Betty;Woods;920 Windy Ridge Road;9452928518;7014670000000000;64;20000;F;1
14078;Jennifer;Pack;372 Garrett Street;4013041098;2743070000000000;43;80000;F;10
14079;Bradley;Coppinger;4189 Tuna Street;6180127660;3103150000000000;83;20000;M;8
14080;Brandon;Warren;529 Flint Street;1601895221;3100010000000000;39;20000;M;4
14081;Laura;Hunter;2886 Linda Street;6842261905;3869600000000000;51;40000;F;1
14082;Kimberly;Curry;4582 Hillside Street;7623180870;6131700000000000;79;80000;F;5
14083;Barbara;Roy;4498 Orchard Street;7525743919;3414970000000000;22;100000;F;9
14084;Homer;Taylor;2032 Traction Street;3308606023;2526500000000000;29;20000;M;4
14085;Lorrie;Boren;3872 Jerry Toth Drive;7642695634;4819420000000000;59;40000;F;2
14086;Harvey;Pope;2795 Williams Avenue;5695964789;5125130000000000;68;80000;M;10
14087;Anna;Williams;603 Edington Drive;8366266933;8912390000000000;67;80000;F;4
14088;Anthony;Slaughter;17 Cunningham Court;9127900111;1082110000000000;64;40000;M;8
14089;Kyle;Quick;714 Hall Place;4791769113;6035840000000000;84;100000;M;3
14090;Edward;Barrios;2549 Seneca Drive;4233537689;2990620000000000;22;80000;M;4
14091;Victor;Lawrence;4696 Raoul Wallenberg Place;2425876368;9250350000000000;59;80000;M;10
14092;Maurice;Hawkins;4709 Oakwood Avenue;4134472114;5137840000000000;33;80000;M;2
14093;Bethany;Lucas;398 Ingram Street;6713974928;7364920000000000;48;40000;F;9
14094;Larry;Blake;3271 Brown Bear Drive;7308952083;6949170000000000;20;100000;M;1
14095;Marie;Williams;4557 Traders Alley;7184552357;2502160000000000;20;20000;F;7
14096;Corey;Dinkins;2470 Hardman Road;5632516728;5618230000000000;60;80000;M;3
14097;Timothy;Hunt;3055 Bungalow Road;6052225161;4461370000000000;90;80000;M;10
14098;Patricia;Anderson;3824 Heavner Court;9198366146;5555650000000000;26;80000;F;9
14099;Jacob;Evans;4478 Coal Road;1015711206;1714460000000000;72;100000;M;1
14100;Jamie;Corder;4973 Walnut Hill Drive;4450461574;9146820000000000;71;40000;F;7
14101;Nancy;Williams;4449 Bartlett Avenue;6958187243;3149650000000000;64;80000;F;3
14102;John;Clausen;3922 Haymond Rocks Road;8877973228;3805240000000000;20;80000;M;6
14103;Ashley;Morrison;1778 Austin Secret Lane;7380151280;6590650000000000;36;100000;F;7
14104;Harry;Ruggieri;3757 Sand Fork Road;8382768997;9766030000000000;86;100000;M;1
14105;Staci;Netzer;4861 Christie Way;4752919222;8418070000000000;67;40000;F;10
14106;Lucy;Wilson;3372 Burwell Heights Road;3161833363;4467840000000000;66;60000;F;7
14107;Deborah;Kelly;4271 Hickory Heights Drive;3003484413;7948450000000000;32;20000;F;8
14108;Iola;Rush;449 Seneca Drive;9415715525;8065520000000000;85;40000;F;10
14109;Lynn;Pennington;3384 Lost Creek Road;5646287486;7097200000000000;90;20000;F;3
14110;Nina;Melville;679 Wiseman Street;3026231256;6567040000000000;68;100000;F;8
14111;Ruth;Luke;1555 Felosa Drive;2383764924;3982420000000000;42;60000;F;4
14112;Lillian;Marroquin;632 Frederick Street;3090143343;6177280000000000;90;40000;F;7
14113;William;Straight;2860 Midway Road;4033135672;5145380000000000;67;60000;M;9
14114;Brian;Cannella;3853 Coplin Avenue;7731438945;1753550000000000;61;40000;M;5
14115;Darrell;McClain;179 Stadium Drive;7090288459;9633040000000000;31;40000;M;10
14116;Matthew;Dunham;4288 Kelley Road;4127943521;1100380000000000;38;20000;M;6
14117;Kristen;Roberts;1388 Mudlick Road;3810785967;1014170000000000;30;60000;F;4
14118;Antonia;Thomas;2328 Oak Avenue;5962707382;7640000000000000;41;60000;F;7
14119;Gloria;Shinn;495 Jenna Lane;6587566391;1245610000000000;60;20000;F;4
14120;Bonny;Goines;982 Coffman Alley;5800626676;3457180000000000;52;80000;F;10
14121;Sandra;Lopez;4571 Private Lane;4716067548;6470720000000000;45;100000;F;2
14122;Maureen;Kuykendall;2600 Angus Road;2352602525;8264260000000000;72;40000;F;2
14123;James;Fischer;3385 Mahlon Street;9801145910;3763780000000000;57;60000;F;5
14124;April;Carmody;2081 Barnes Avenue;4653771001;8784720000000000;39;40000;F;1
14125;Arlene;Lovette;3672 Short Street;3189549596;8576960000000000;28;60000;F;3
14126;Reginald;Ely;1082 Pennsylvania Avenue;5160767002;3334420000000000;75;80000;M;2
14127;Helga;Sanchez;4063 Morningview Lane;3711582501;5224970000000000;34;100000;F;8
14128;Francis;McCray;3836 Allison Avenue;7794186857;1432450000000000;90;80000;M;3
14129;Larry;Pesina;2932 Rosewood Court;5487386555;1058870000000000;75;60000;M;8
14130;Evelyn;Ludwig;4953 Poplar Lane;8246910660;5683670000000000;24;80000;F;3
14131;Benjamin;Knudson;1571 Clarence Court;1569503348;5106900000000000;26;20000;M;2
14132;Marie;Chen;1863 Don Jackson Lane;6821494726;4535740000000000;54;20000;F;2
14133;Donald;Klatt;1626 Single Street;9281177723;7310410000000000;71;60000;M;4
14134;Eddie;Payne;725 Michigan Avenue;6749672582;1540830000000000;61;20000;M;8
14135;Katherine;Johnson;1596 Daffodil Lane;5579101315;9028570000000000;83;20000;F;3
14136;Henry;Lackey;3760 Wescam Court;7874245746;5792760000000000;56;80000;M;1
14137;William;Garcia;2138 Elsie Drive;3261459981;8628090000000000;53;60000;M;4
14138;Mark;Wood;2611 Stoneybrook Road;1321486726;4859490000000000;85;60000;M;3
14139;Charles;Price;1408 West Virginia Avenue;9533919140;7982480000000000;33;40000;M;10
14140;Matthew;Calhoun;4161 Pinewood Drive;5776971859;3744440000000000;69;40000;M;2
14141;Joaquin;Davis;3305 Fairway Drive;4592037249;8773480000000000;31;40000;M;3
14142;Alice;Hill;231 Aaron Smith Drive;2655315377;8635840000000000;23;80000;F;1
14143;Raven;Harrison;2681 Rainbow Drive;1956967974;2246490000000000;82;40000;F;6
14144;Alan;Bennett;4517 Timber Oak Drive;1022285607;5274150000000000;72;100000;M;3
14145;Ada;Putman;1473 Raoul Wallenberg Place;3596208131;1782400000000000;88;20000;F;6
14146;Glenn;Jennings;4564 Stoney Lane;4394713289;9085710000000000;90;100000;M;9
14147;Paul;Labrador;2779 Abner Road;9256457433;2390600000000000;20;60000;M;5
14148;Robert;Searle;1593 Wright Court;9053743611;7485070000000000;35;40000;M;7
14149;Beatrice;Campbell;678 Daylene Drive;8308234650;4900870000000000;78;40000;F;9
14150;Roy;Dinsmore;902 Cottonwood Lane;9198285273;8563070000000000;30;100000;M;4
14151;Peter;Wills;4553 White Oak Drive;5900445620;9991100000000000;86;100000;M;9
14152;Josette;Ramirez;378 Red Maple Drive;3705568918;1037270000000000;88;20000;F;7
14153;Troy;Miller;3598 West Fork Street;7013533239;9805180000000000;27;20000;M;7
14154;Eric;Davis;3089 Barnes Avenue;7136640350;7591070000000000;83;40000;M;1
14155;Arthur;Campbell;753 Shadowmar Drive;1238195838;3751800000000000;57;40000;M;6
14156;Dwight;Hollis;48 Sycamore Circle;2690592654;4678400000000000;72;100000;M;6
14157;Anne;Lagarde;4300 Stratford Park;8072023562;5479020000000000;44;60000;F;6
14158;Ray;Robertson;715 Tibbs Avenue;6015688998;7819970000000000;38;80000;M;9
14159;Juanita;Huseby;4374 Jewell Road;2975796917;7091120000000000;42;80000;F;7
14160;Evelyn;Littlejohn;3591 Jadewood Drive;7131940693;9847430000000000;73;60000;F;10
14161;Ian;Austin;3404 Kyle Street;8917994188;9190880000000000;41;20000;M;4
14162;Antoine;Degarmo;1506 Melody Lane;2010267725;4609070000000000;51;60000;M;9
14163;Dierdre;Deleon;1810 Werninger Street;7335639258;9200170000000000;42;80000;F;6
14164;Johnny;Seabolt;1650 Broadway Street;2540400926;4216530000000000;27;20000;M;3
14165;Jeffrey;Young;3724 Hummingbird Way;2446501902;3760270000000000;40;60000;M;5
14166;Jeff;Gleason;3324 Sugarfoot Lane;6643884830;5415610000000000;83;60000;M;9
14167;Cathy;Bolger;3779 County Line Road;9689628037;3140160000000000;71;40000;F;9
14168;Jeffrey;Lee;4606 Emily Renzelli Boulevard;5796957556;1616720000000000;40;80000;M;8
14169;Elizabet;Nguyen;955 Powder House Road;9886031090;4195040000000000;22;40000;F;2
14170;Betty;Yates;351 Tipple Road;3325661918;5984770000000000;77;20000;F;6
14171;Donna;Garzon;1899 Hampton Meadows;7663086499;2446050000000000;40;80000;F;1
14172;James;Sayers;2887 Glenview Drive;7004449598;1980000000000000;72;80000;M;10
14173;Tom;Perry;2903 Bloomfield Way;6125958240;4118680000000000;19;100000;M;4
14174;John;Charles;778 Kelley Road;3373265525;8735980000000000;70;60000;M;4
14175;Michell;Otto;1574 Archwood Avenue;9878768469;9498720000000000;48;100000;F;3
14176;Hazel;Stevenson;543 Zappia Drive;5203458223;9104900000000000;81;100000;F;3
14177;Patricia;Cook;1646 Saint James Drive;5716779028;7320520000000000;65;40000;F;6
14178;Catherine;Blackwell;2978 Bobcat Drive;9096084883;5087960000000000;77;20000;F;8
14179;William;Dent;1773 Tully Street;3516980099;1268070000000000;31;100000;M;10
14180;Bonnie;Johnson;1260 Elm Drive;1176649967;4367150000000000;35;40000;F;7
14181;Peter;Wisniewski;3204 Langtown Road;2953461081;9309890000000000;27;80000;M;10
14182;Janet;Steele;1725 Randolph Street;4445647977;7464670000000000;47;100000;F;6
